,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label,Style_value_jitter,Country_value_jitter,label
488,1603,Salam Mie,Mi Goreng Ala Jawa Dengan Sambal Cabe Asli,Pack,Indonesia,5,,3.7004581151832467,1.0,4.067460317460317,1,3.6294615777197534,4.166934247418759,GOOD
489,1601,Nongshim,Jinjja Jinjja (New),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.912749773599786,3.8956896419854545,GOOD
490,1600,Chering Chang,Instant Non-Fried Noodles Shallot Pork Flavour,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6308159363494994,3.8095833220403614,GOOD
491,1596,Uncle Sun,White Curry Noodle More Spicy,Pack,Malaysia,3,,3.7004581151832467,1.0,4.154193548387097,1,3.7479673350859066,4.2579505168655665,GOOD
492,1593,Nongshim,Tteokgukmyun,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1,3.6746657012726343,3.827332947902124,GOOD
493,1592,Mom's Dry Noodle,Vegan Chilli With Sesame Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6880418364650613,3.7696323136784198,GOOD
494,1591,Mi E-Zee,Perisa Sayuran,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.543241555455709,4.1828270644885714,GOOD
495,1590,Mi E-Zee,Perisa Kari Sayuran,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.6384961060370618,4.219344232285464,GOOD
496,1589,E-mi,Mi Perencah Ayam Jagung,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.6340380355329036,4.094072496123637,GOOD
497,1588,Mi E-Zee,Perisa Bayam,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.9040487409111377,4.118099378782438,GOOD
498,1587,Mi E-Zee,Plain Noodles,Pack,Malaysia,Unrated,,3.7004581151832467,1.0,4.154193548387097,1,3.5925071937209894,4.159037682954601,GOOD
499,1586,J.J.,Snek Mi Perisa Ayam,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.710930726616802,4.257550336601343,GOOD
500,1585,CarJEN,Nyonya Curry Laksa,Pack,Malaysia,5,2015 #4,3.7004581151832467,1.0,4.154193548387097,1,3.6773754935587792,4.163496016046508,GOOD
501,1584,E-mi,Mi Perencah Asam Pedas,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.805108663129021,4.111481893956404,GOOD
502,1583,J.J.,Snek Mi Perisa BBQ,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.6868389359738405,4.213239890620858,GOOD
503,1582,Mi E-Zee,Perisa Kari / Curry Flavour,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.6211531035905864,4.165429404670185,GOOD
504,1580,Emart,Dare You! Habanero Ramen (New Edition),Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.616159944652633,3.818417526940279,GOOD
505,1579,Curry Prince,Penang Authentic White Curry Noodle,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.789335727419378,4.078482138972833,GOOD
506,1578,Nissin,Gonbuto Tempura Udon,Bowl,Japan,4,,3.6706860706860707,1.0,3.981605113636364,1,3.674428439190444,3.8506476844644975,GOOD
507,1575,Paldo,Jjajangmen Chajang Noodle King Bowl,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1,3.6814669199916334,3.935339818644122,GOOD
508,1574,Chering Chang,Steam Vegetarian Flavor Noodles,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1,3.5060484215219616,3.810590144258986,GOOD
509,1573,Hao Way,Penang White Curry Instant Bowl Noodles,Bowl,Malaysia,4.75,,3.6706860706860707,1.0,4.154193548387097,1,3.8106914491542,3.88345646703413,GOOD
510,1571,Econsave,Choice Instant Noodles Curry Flavour,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.7075436750920963,4.0772343630349805,GOOD
511,1570,Maruchan,"Big Cup Ramen Corn, Salt & Butter Flavor",Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1,3.6810085802822092,3.9669762032266633,GOOD
512,1569,Maggi,Mi Goreng Perencah Kari Ori,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.9520613772104394,4.139038941396242,GOOD
513,1565,Oyatsu,Baby Star Snack Noodle Chicken Flavour,Pack,Japan,2.5,,3.7004581151832467,1.0,3.981605113636364,1,3.620736280568539,3.8444040848171985,GOOD
514,1562,Koka,Purple Wheat Noodles Soy & Vinegar Flavor,Pack,Singapore,2.75,,3.7004581151832467,1.0,4.126146788990826,1,3.639572843300973,3.9887796965162803,GOOD
515,1561,Uncle Sun,White Curry Noodle,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1,3.6624581033276504,4.14485515455331,GOOD
516,1557,Hao Way,Penang Laksa ,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.6449852733949144,4.149181795920171,GOOD
517,1553,Mamee,Mi Segera Perisa Itik,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.7317904781725275,4.077086784016114,GOOD
518,1551,Myojo,Men Black Seafood Tonkotsu,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1,3.6123749161100926,3.9136256202832684,GOOD
519,1550,Ibumie,Penang White CurryMee,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.54999633737338,4.200646341252325,GOOD
520,1547,Vedan,Volcano Spicy Pork Noodle,Bowl,Taiwan,4.25,,3.6706860706860707,1.0,3.665401785714286,1,3.735192340402259,3.6425468055716026,GOOD
521,1546,Nissin,Demae Rice Vermicelli Beef Flavour,Pack,Hong Kong,3.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.7263544590865774,3.837729385139674,GOOD
522,1545,Nanyang Chef,Penang Asam Pedas Hot & Sour Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.7560837635075184,4.191515163652099,GOOD
523,1541,Wu-Mu,Steam Pork Flavour,Pack,Taiwan,3.75,,3.7004581151832467,1.0,3.665401785714286,1,3.6749333074065653,3.6688330706637684,GOOD
524,1539,New Touch,Kimchi Noodle,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1,3.7293100538925144,3.895652533872337,GOOD
525,1538,Sau Tao,Oat Noodle Tomato Soup Flavored,Pack,Hong Kong,4.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.753458729704098,3.688015532484893,GOOD
526,1535,Sau Tao,Oat Noodle Pork Rib Flavored,Pack,Hong Kong,3.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.6931328641247343,3.7862425121783563,GOOD
527,1534,Vit's,Seafood Instant Noodles,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.703224469661545,4.134574770649549,GOOD
528,1524,Nissin,Chu Qian Yi Ding Spicy Sesame Flavour Instant Noodles With Soup Base,Pack,Singapore,3.5,,3.7004581151832467,1.0,4.126146788990826,1,3.7348262900975127,4.049380813261778,GOOD
529,1523,Paldo,Jjamppong Seafood Noodle King Bowl,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1,3.785350763476139,3.790290731566796,GOOD
530,1518,Mamee,Chef Gold Recipe Bihun Kari Seribu Rasa,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1,3.6658629104835017,4.192681348150803,GOOD
531,1516,Men-Sunaoshi,Miso Ramen,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.7378378362597933,3.928016835783958,GOOD
532,1515,Nongshim,Neoguri Udon Seafood & Mild,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.7059276094023335,3.910248930142443,GOOD
533,1514,Maggi,Royale Penang Seafood Curry,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1,3.7453136146219785,4.198661037136613,GOOD
534,1512,Chewy,Japanese Fried Ramen Noodles Kyoto Barbecue Sauce Flavour,Pack,Hong Kong,1.75,,3.7004581151832467,1.0,3.8018248175182485,1,3.757816450601127,3.898172858482913,GOOD
535,1511,Long Jun Hang,Tainan Yi Mien With Sesame Oil Sauce,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1,3.712201969463893,3.658494028301712,GOOD
536,1510,Knorr,Quick Serve Macaroni Wonton Broth,Pack,Hong Kong,3.25,,3.7004581151832467,1.0,3.8018248175182485,1,3.6877507896775024,3.75280878585261,GOOD
537,1509,Nissin,Donbei Kitsune Udon Mini,Bowl,Japan,3.5,,3.6706860706860707,1.0,3.981605113636364,1,3.6784657406510153,4.064807431200391,GOOD
538,1508,Mamee,Chef Gold Recipe Mi Kari Seribu Rasa,Pack,Malaysia,5,2015 #6,3.7004581151832467,1.0,4.154193548387097,1,3.6286321213697885,4.204010340858197,GOOD
539,1507,Nissin,Chu Qian Yi Ding Prawn Flavour Instant Noodles With Soup Base,Pack,Singapore,3.5,,3.7004581151832467,1.0,4.126146788990826,1,3.657000976586538,3.957662147634397,GOOD
540,1500,MyKuali,Penang Red Tom Yum Goong Noodle,Pack,Malaysia,5,2015 #1,3.7004581151832467,1.0,4.154193548387097,1,3.6586524059002636,4.120766026915973,GOOD
541,1498,Samyang Foods,Sogokimyun Hot Flavor Noodle Soup,Pack,South Korea,3.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.7768383687597447,3.86050538545854,GOOD
542,1493,Maruchan,Magomi-an Kitsune Udon (Eastern Japan Flavor),Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1,3.6408839510492563,3.8759767607783364,GOOD
543,1491,Ottogi,Potato Ramen,Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.5707440979587988,3.889934639383562,GOOD
544,1488,Mom's Dry Noodle,Sichuan Spicy Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.8795402578749183,3.645410129074375,GOOD
545,1486,Mom's Dry Noodle,Onion Oil & Shrimp Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.7708010767329116,3.7336001069041247,GOOD
546,1484,Ibumie,Mee Baa..Gus Mi Goreng Spicier Original Flavour,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.8742859926567075,3.9845572452762927,GOOD
547,1483,Four Seas,Hot & Spicy Instant Noodle (Mushroom & Beef Flavour),Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.7472261551258517,3.6966233669760715,GOOD
548,1482,Maruchan,I Want To Eat Ramen' Shoyu Flavor,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.6539094199636217,3.9377603347830656,GOOD
549,1480,Paldo,Jjol Bibim Men,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.7205470662412004,3.8235198413686655,GOOD
550,1464,Nanyang Chef,Penang White curry Noodle With Nanyang Chilli Paste,Pack,Malaysia,4.75,,3.7004581151832467,1.0,4.154193548387097,1,3.8473915762342696,4.194821546419223,GOOD
551,1462,Wei Lih,Steam Instant Noodles Korean Salt & Rib Soup Flavour,Bowl,Taiwan,2.25,,3.6706860706860707,1.0,3.665401785714286,1,3.712727257884906,3.7419504759042836,GOOD
552,1460,Nissin,Premium Instant Noodles Spicy Beef Flavour,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.7325089176228845,4.141265396751362,GOOD
553,1458,Nissin,Premium Instant Noodles Roasted Beef Flavour,Bowl,Singapore,3.75,,3.6706860706860707,1.0,4.126146788990826,1,3.596193086301114,4.213878607639241,GOOD
554,1457,Nissin,Chu Qian Yi Ding Sesame Oil Flavour,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.7549253951300092,4.112079315638844,GOOD
555,1455,Nissin,Premium Instant Noodles XO Sauce Seafood Flavour,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.8587438180602533,4.1112978611517335,GOOD
556,1453,Nissin,Japanese Ramen Kyushu Black Instant Noodles With Soup Base,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.541020848313994,4.031581480891185,GOOD
557,1452,Nissin,Premium Instant Noodles Spicy Beef Flavour,Bowl,Singapore,3.75,,3.6706860706860707,1.0,4.126146788990826,1,3.82473807965508,4.1845395340948865,GOOD
558,1450,Nissin,Japanese Ramen Tokyo Shoyu Instant Noodles With Soup Base,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.665211219164435,4.253942340639699,GOOD
559,1448,Nissin,Premium Instant Noodles Roasted Beef Flavour,Pack,Singapore,4.25,,3.7004581151832467,1.0,4.126146788990826,1,3.7588558588258287,4.300621541680933,GOOD
560,1445,MyKuali,Penang Hokkien Prawn Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.661774534938919,4.159462836987029,GOOD
561,1442,Maggi,2 Minute Noodles Tom Yam Flavour,Pack,Singapore,3.5,,3.7004581151832467,1.0,4.126146788990826,1,3.512959662916199,4.050782953513175,GOOD
562,1440,Wu-Mu,Dried Noodle With Beef Flavor Sauce,Pack,Taiwan,3,,3.7004581151832467,1.0,3.665401785714286,1,3.5770710613581196,3.746915177212816,GOOD
563,1439,Adabi,Mi Segera Mi Goreng Pedas Instant Noodles,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.6742742178148493,4.173242172330512,GOOD
564,1438,Maruchan,Old Style Miso Ramen,Pack,Japan,3.5,,3.7004581151832467,1.0,3.981605113636364,1,3.5761192240553896,3.8970004993770657,GOOD
565,1437,Knorr,Quick Serve Macaroni Abalone & Chicken Flavour,Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1,3.514433159704002,3.711696063849069,GOOD
566,1435,Maggi,2 Minute Noodles Assam Laksa Flavour,Pack,Singapore,4,,3.7004581151832467,1.0,4.126146788990826,1,3.645773430261849,4.104278806280993,GOOD
567,1433,Maggi,2 Minute Noodles Curry Flavour,Pack,Singapore,3.75,,3.7004581151832467,1.0,4.126146788990826,1,3.6782585465378554,4.22797684793221,GOOD
568,1432,Maggi,Senses Laksa Instant Noodles,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.9317266688202057,4.096807367654007,GOOD
569,1431,Maggi,Extra Spicy Curry Instant Noodles,Pack,Singapore,5,,3.7004581151832467,1.0,4.126146788990826,1,3.770651574653513,3.966732834665157,GOOD
570,1430,Samyang Foods,Buldak Bokkummyeon,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1,3.686048242280113,3.7036480086937376,GOOD
571,1428,Myojo,Chukazanmai Beijing Style Salt Ramen,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1,3.7837280780924507,3.9721417885799246,GOOD
572,1426,Ottogi,Cheese Bokki,Bowl,South Korea,4,,3.6706860706860707,1.0,3.7905537459283383,1,3.7535549061517104,3.781013108178895,GOOD
573,1425,Hao Way,Instant Penang White Curry Noodles,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1,3.6053343457682017,4.055248485406621,GOOD
574,1420,Maruchan,I Want To Eat Ramen Shio,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.6318931793433906,3.950902889447178,GOOD
575,1418,Ottogi,Ppushu Ppushu Grilled Chicken Flavor,Pack,South Korea,1,,3.7004581151832467,1.0,3.7905537459283383,1,3.691267902591274,3.824503020660424,GOOD
576,1417,Sau Tao,Oat Noodle Abalone Flavored,Pack,Taiwan,1.75,,3.7004581151832467,1.0,3.665401785714286,1,3.5167452179319727,3.646166072896766,GOOD
577,1416,Myojo,Chukazanmai Szechuan Style Miso,Pack,Japan,2,,3.7004581151832467,1.0,3.981605113636364,1,3.7958742099140412,4.090529116995928,GOOD
578,1415,Chewy,Instant Rice Vermicelli Original Flavour,Pack,Hong Kong,0.5,,3.7004581151832467,1.0,3.8018248175182485,1,3.749250395891328,3.6922706853645666,GOOD
579,1414,Paldo,Cheese Ramyun (for US market),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1,3.5283955605400728,3.7842601687097295,GOOD
580,1413,Chering Chang,Curry La-Men,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1,3.6335984356827864,3.6628193743238135,GOOD
581,1412,Chewy,Non-Fried Ramen Noodles Taiwan Roast Pork Flavour,Pack,Hong Kong,4,,3.7004581151832467,1.0,3.8018248175182485,1,3.538595220936292,3.8363251437769748,GOOD
582,1411,A-Sha Dry Noodle,Prince Katsu Snack Noodles,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.699874110937135,3.4898869189473727,GOOD
583,1410,Adabi,Mi Segera Tom Yam Instant Noodles,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1,3.8504080790875053,3.9885028188878695,GOOD
584,1406,La Fonte,Spaghetti With Mushroom Sauce,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.7398245027449843,3.874902615370641,GOOD
585,1402,Pop Bihun,Spesial Rasa Kari Ayam Pedas,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1,3.540214250041124,4.29591468076582,GOOD
586,1400,Pulmuone,Nature Is Delicious Non-Fried Ramyun (Spicy Flavor) (New Version),Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.778955125164347,3.7794898872465024,GOOD
587,1398,Nissin,Fried Noodle Specialist Tom Yam Mee Goreng Flavour,Pack,Singapore,3,,3.7004581151832467,1.0,4.126146788990826,1,3.5792422805640745,4.146927932760289,GOOD
588,1397,Wu-Mu,Steam Seafood Flavor Ramen,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1,3.7275397191391946,3.730986041625256,GOOD
589,1396,Oyatsu,Baby Star Snack Noodle Yakisoba Flavor,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1,3.6812152163295657,4.029394771047185,GOOD
590,1394,Paldo,Mild Kokomen (Prototype),Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1,3.6762760823133376,3.890335274606091,GOOD
591,1393,Saji,Sajimee Curry Soup Flavour,Pack,Malaysia,4.25,,3.7004581151832467,1.0,4.154193548387097,1,3.7620135476028906,4.250376269796777,GOOD
592,1390,Indomie,Mi Goreng Rasa Iga Penyet,Pack,Indonesia,4.75,,3.7004581151832467,1.0,4.067460317460317,1,3.7691953303811077,4.022910632495089,GOOD
593,1388,Paldo,Barbecue Ramyun (Prototype),Pack,South Korea,3.75,,3.7004581151832467,1.0,3.7905537459283383,1,3.7223961202378,3.774957375421134,GOOD
594,1387,Takamori Kosan,Red Pepper 7 Garlic Peperoncino,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.8091913225952894,3.9068449824745786,GOOD
595,1386,Takamori Kosan,Sukiyaki Style Noodle Stew,Pack,Japan,4.5,,3.7004581151832467,1.0,3.981605113636364,1,3.797656501726718,3.8684167007441084,GOOD
596,1385,Takamori Kosan,Yaki-Udon Roast Soy Sauce,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.5544892631850034,4.021763011107772,GOOD
597,1384,Takamori Kosan,Hiyashi Udon Bonito Sauce,Pack,Japan,3,,3.7004581151832467,1.0,3.981605113636364,1,3.759757130719797,3.748928570325721,GOOD
598,1383,Takamori Kosan,Futomen Yakisoba,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1,3.670876298730315,3.795470597998354,GOOD
599,1382,Takamori Kosan,Hiyashi Chuka Lemon Sauce,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1,3.657240929347815,3.950871284582239,GOOD
600,1381,Takamori Kosan,Curry Udon,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.5649387513016557,4.072055859662852,GOOD
601,1380,Takamori Kosan,Chanpon,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.8775626693868266,3.804101274549516,GOOD
602,1379,Takamori Kosan,Shio Yakisoba,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.6917426510762956,3.993375215802,GOOD
603,1378,Takamori Kosan,Yakisoba,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1,3.538035307501919,3.8779146509621705,GOOD
604,1377,Takamori Kosan,Yaki-Udon Mild Spicy Sauce,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1,3.815922341913343,4.011462521830475,GOOD
605,1376,Takamori Kosan,Katsuo Dashi Udon,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.689378351346899,3.938126831938509,GOOD
606,1375,Takamori Kosan,Spaghetti Napolitan,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1,3.6730747574873206,3.982885756809641,GOOD
607,1374,Tokyo Noodle,Spicy Garlic Ramen,Pack,Japan,3.25,,3.7004581151832467,1.0,3.981605113636364,1,3.740511953845792,3.9526244222176703,GOOD
608,1369,A-Sha Dry Noodle,Hello Kitty Za Jiang (Soybean Sauce),Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1,3.599793642266088,3.5776009823216435,GOOD
609,1365,Four Seas,Seaweed Hot & Spicy Instant Noodle Mushroom & Beef Flavour,Bowl,Hong Kong,3.5,,3.6706860706860707,1.0,3.8018248175182485,1,3.639943229792967,3.8379021114516174,GOOD
610,1363,Sau Tao,Instant Noodle King Won Ton Flavor,Pack,Hong Kong,2.75,,3.7004581151832467,1.0,3.8018248175182485,1,3.7221040525557756,3.7437614740282643,GOOD
611,1362,Mamee,Instant Noodles Curry Flavour,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1,3.735142033238562,4.256969352896882,GOOD
612,1361,Mamee,Chef Creamy Tom Yam Flavour,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1,3.730037653687925,4.33074233538745,GOOD
613,1360,Mamee,Monster BBQ Flavour Snack Noodles,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.6974519223155324,4.231016235417418,GOOD
614,1358,Mamee,SLLRRRP! Asam Laksa,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.7469341232226916,4.229176083032054,GOOD
615,1356,Mamee,Chef Spicy Chicken Shiitake Flavour,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1,3.5478610403826587,4.001632806660456,GOOD
616,1355,Mamee,Instant Vermicelli Chicken Flavour,Pack,Malaysia,3.25,,3.7004581151832467,1.0,4.154193548387097,1,3.708679319416617,4.210818938029982,GOOD
617,1353,Mamee,Instant Noodles Vegetarian Flavour,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.625684588183101,4.118996437358065,GOOD
618,1352,Mamee,SLLRRRP! Kari Berapi,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.720802109892402,4.3017655894042015,GOOD
619,1351,Mamee,Monster Chicken Flavour Snack Noodles,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1,3.8178296332912085,4.1526226032321265,GOOD
620,1350,Mamee,Chef Curry Laksa Flavour,Pack,Malaysia,5,2014 #7,3.7004581151832467,1.0,4.154193548387097,1,3.7298392682889165,4.2147318268087,GOOD
621,1348,Mamee,Instant Vermicelli Tom Yam Flavour,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1,3.71397648598441,4.171869384224928,GOOD
622,1347,Paldo,Bulnak Bokkummyun Spicy Fried Octopus Ramyun,Pack,South Korea,4,,3.7004581151832467,1.0,3.7905537459283383,1,3.5801194436849366,3.7971902418466583,GOOD
623,1346,Oyatsu,Baby Star Ramen Round Consomme Mini,Pack,Japan,3.75,,3.7004581151832467,1.0,3.981605113636364,1,3.742529648188113,3.804304994774688,GOOD
624,1342,Ah Lai,White Curry Noodle,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1,4.121879606983227,3.9560046981361383,GOOD
625,1340,Indomie,Taste Of Asia Mi Goreng Rasa Bulgogi Ala Korea,Pack,Indonesia,2.75,,3.7004581151832467,1.0,4.067460317460317,1,3.4025227305021346,4.198322264165583,GOOD
