,Review #,Brand,Variety,Style,Country,Stars,Top Ten,Style_value,Style_label,Country_value,Country_label
743,1837,Vit's,Taste Of Malaysia Penang Hokkien Mee Ramen,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
744,1836,Vit's,Taste Of Malaysia Penang White Curry Fried Instant Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
745,1835,Vit's,Taste Of Malaysia Penang Asam Laksa Ramen,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
746,1834,Vit's,Taste Of Malaysia Penang Hokkien Mee Fried Instant Noodle,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
747,1833,Vit's,Instant Noodles With Chicken Flavour,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1
748,1832,Yum Yum,Instant Flat Shaped Noodles Boat Noodles Nam Tok Flavour,Pack,Thailand,3.5,,3.7004581151832467,1.0,3.3848167539267022,0
749,1831,Kuriki,Plum Mayo Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
750,1830,Tseng Noodles,Sichuan Pepper Flavor,Pack,Taiwan,4.75,,3.7004581151832467,1.0,3.665401785714286,1
751,1829,Tseng Noodles,Hu Sesame Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
752,1828,Tseng Noodles,Scallion With Sichuan Pepper  Flavor,Pack,Taiwan,5,2016 #9,3.7004581151832467,1.0,3.665401785714286,1
753,1827,Nongshim,Zha Wang ((Jjawang) Noodles With Chajang Sauce,Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
754,1826,Mama,Instant Noodles Stewed Beef Flavour,Pack,Cambodia,3.5,,3.7004581151832467,1.0,4.2,1
755,1825,Sichuan Baijia,Broad Noodle Chilli Oil Flavor,Pack,China,4.5,,3.7004581151832467,1.0,3.4218934911242602,0
756,1824,Nongshim,Soon Veggie Noodle Soup,Cup,USA,5,,3.4984999999999995,0.0,3.457043343653251,0
757,1823,MyKuali,MeeKuali spicy Fried Noodle,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1
758,1822,Mi Sedaap,Mi Kuah Rasa Baso Spesial,Pack,Indonesia,3.5,,3.7004581151832467,1.0,4.067460317460317,1
759,1821,Myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Beef Flavor,Bowl,USA,3.25,,3.6706860706860707,1.0,3.457043343653251,0
760,1820,Ten-In,Veggie King Buddha Jump Instant Noodles,Bowl,Taiwan,1.5,,3.6706860706860707,1.0,3.665401785714286,1
761,1819,Yum Yum,Premier Bowl Instant Noodles Suki Flavour,Bowl,Thailand,5,,3.6706860706860707,1.0,3.3848167539267022,0
762,1818,Sugakiya Foods,Nara Tenri Shoyu Ramen,Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
763,1817,Hao Way,Penang Vegetarian Prawn Instant Bowl Noodles,Bowl,Malaysia,4,,3.6706860706860707,1.0,4.154193548387097,1
764,1816,Vifon,Asian Style Instant Noodles Artificial Beef Flavor,Bowl,Vietnam,3.25,,3.6706860706860707,1.0,3.187962962962963,0
765,1815,Nakaya Shouten,Hingya no Shio Ramen,Pack,Japan,4,,3.7004581151832467,1.0,3.981605113636364,1
766,1814,Koh Thai,Island Of Flavours Tom Yum Instant Noodles Soup,Pack,Netherlands,3,,3.7004581151832467,1.0,2.4833333333333334,0
767,1813,Nissin,Soba Fried Noodles Curry,Pack,Germany,4.25,,3.7004581151832467,1.0,3.638888888888889,0
768,1812,Master Kong,Mushroom Instant Noodle,Bowl,China,4.25,,3.6706860706860707,1.0,3.4218934911242602,0
769,1811,Conimex,Oriental Noodles Oosterse Groenten,Pack,Netherlands,3.5,,3.7004581151832467,1.0,2.4833333333333334,0
770,1810,MyKuali,Penang White Curry Noodle (New Version),Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
771,1809,Marutai,Nagahama Hakata Tonkotsu Ramen,Bowl,Japan,4.75,,3.6706860706860707,1.0,3.981605113636364,1
772,1808,Mama,Vegetarian Instant Cup Noodle Tofu & Shiitake Flavour,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
773,1807,Wai Wai,Tom Yum Goong Flavour Instant Noodle,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
774,1806,Cintan,Mi Segera Mmm... Perisa Goreng Ala Indonesia,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
775,1805,Mama,Oriental Style Instant Noodles Tandoori Flavour,Pack,Bangladesh,4,,3.7004581151832467,1.0,3.7142857142857144,1
776,1804,Thai Chef,Oriental Style Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Hungary,4.75,,3.7004581151832467,1.0,3.611111111111111,0
777,1803,Mama,Vegetarian Instant Noodles Tom Yum Flavour,Pack,Thailand,4,,3.7004581151832467,1.0,3.3848167539267022,0
778,1802,Nissin,Cup Noodles Ramen Noodles Ramen Noodle Soup Beef Flavor (New Package) ,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
779,1801,Baijia,Spicy Artificial Fei Chang Instant Vermicelli (New Recipe),Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
780,1800,Crystal Noodle,Soup All Natural Hot & Sour,Cup,USA,0.25,,3.4984999999999995,0.0,3.457043343653251,0
781,1799,Thai Smile,Spring Onion Rice Noodle Soup Bowl,Bowl,USA,2.5,,3.6706860706860707,1.0,3.457043343653251,0
782,1798,iMee,Instant Noodles Vegetable Flavour,Pack,Netherlands,2.75,,3.7004581151832467,1.0,2.4833333333333334,0
783,1797,Wai Wai,Instant Rice Vermicelli Crab Flavour,Pack,Thailand,3.5,,3.7004581151832467,1.0,3.3848167539267022,0
784,1796,Fujiwara,Salty Taste Chanko Noodle,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1
785,1795,Azami,Kimchee Flavour Noodle Soup,Pack,Canada,0,,3.7004581151832467,1.0,2.2439024390243905,0
786,1794,Vit's,Shallot Chicken Instant Noodles,Pack,Malaysia,3,,3.7004581151832467,1.0,4.154193548387097,1
787,1793,Cintan,Mi Segera Mmm... Perisa Asam Laksa,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
788,1792,A1,Soup Spices Noodle Mee Rempahan Sup,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
789,1791,Vit's,Tom Yam Instant Noodles,Pack,Malaysia,4.25,,3.7004581151832467,1.0,4.154193548387097,1
790,1790,Super,Kimchi,Cup,Malaysia,4.5,,3.4984999999999995,0.0,4.154193548387097,1
791,1789,Cintan,Mi Segera Mmm... Perisa Ayam Cendawan,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
792,1788,Super,Curry Flavour Noodles,Cup,Malaysia,3,,3.4984999999999995,0.0,4.154193548387097,1
793,1787,Pama,Kua Teaw Segera,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1
794,1786,Nissin,Chow Mein Premium Savory Sauce And Restaurant Quality Noodles Sriracha Flavor,Tray,USA,4.25,,3.545138888888889,0.0,3.457043343653251,0
795,1785,Super,Instant Noodles Black Pepper Crab Mi Goreng,Cup,Malaysia,3.5,,3.4984999999999995,0.0,4.154193548387097,1
796,1784,Torishi,Hakata Tonkotsu Ramen,Pack,Japan,5,,3.7004581151832467,1.0,3.981605113636364,1
797,1783,iMee,Instant Noodles Creamy Tom Yum Shrimp Flavour,Pack,Netherlands,4.5,,3.7004581151832467,1.0,2.4833333333333334,0
798,1782,Western Family,Beef Flavour Instant Noodles,Pack,Canada,0,,3.7004581151832467,1.0,2.2439024390243905,0
799,1781,MyKuali,Penang Hokkien Prawn Soup Rice Vermicelli (Bihun),Bowl,Malaysia,5,,3.6706860706860707,1.0,4.154193548387097,1
800,1780,Pulmuone,Non-Fried Noodle Blackbean Sauce Noodle With Squid,Pack,South Korea,4.5,,3.7004581151832467,1.0,3.7905537459283383,1
801,1779,Chering Chang,Instant Non-Fried Noodles Tomato Flavour,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
802,1778,JML,Spicy King Spicy Chicken,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
803,1777,JML,Supereme Bowl Noodles With Stewed Egg Spicy Flavour,Bowl,China,3.5,,3.6706860706860707,1.0,3.4218934911242602,0
804,1776,JML,Spicy King Bowl Noodle Spicy Chicken,Bowl,China,5,,3.6706860706860707,1.0,3.4218934911242602,0
805,1775,JML,Spicy King Bowl Noodle Spicy Beef,Bowl,China,4.25,,3.6706860706860707,1.0,3.4218934911242602,0
806,1774,JML,Spicy King Spicy Pork,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
807,1773,JML,Supreme Bowl Noodles With Stewed Egg Sour Beans With Pork Flavour,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
808,1772,JML,Spicy King Spicy Beef,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
809,1771,JML,Supreme Bowl Noodles With Stewed Egg Braised Beef Flavour,Bowl,China,3.5,,3.6706860706860707,1.0,3.4218934911242602,0
810,1770,JML,Spicy King Bowl Noodle Spicy Pork,Bowl,China,4.5,,3.6706860706860707,1.0,3.4218934911242602,0
811,1769,Mamee,Chef Lontong Flavour,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
812,1768,New Touch,Negi Miso No Ippin Ramen,Bowl,Japan,5,,3.6706860706860707,1.0,3.981605113636364,1
813,1767,Mama,Instant Noodles Shrimp Tom Yum Flavour,Pack,Cambodia,4,,3.7004581151832467,1.0,4.2,1
814,1766,Paldo,Bulnak Boeummyun King Noodle,Bowl,South Korea,3.5,,3.6706860706860707,1.0,3.7905537459283383,1
815,1765,Nissin,Cup Noodles Ramen Noodles With Shrimp (New Package) ,Cup,USA,3.5,,3.4984999999999995,0.0,3.457043343653251,0
816,1764,Pirkka,Nuudeli Tom Yum Katkarapu,Pack,Finland,3.75,,3.7004581151832467,1.0,3.5833333333333335,0
817,1763,Ishimaru,Tuna Flavor Ramen,Pack,Japan,4.5,,3.7004581151832467,1.0,3.981605113636364,1
818,1762,Mom's Dry Noodle,Sesame & Pepper,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
819,1761,Authentically Asian,Natural Quality Foods Pad Thai Noodle Bowl,Bowl,USA,1,,3.6706860706860707,1.0,3.457043343653251,0
820,1760,New Touch,Homestyle Tonjiru,Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
821,1759,Nissin,Cup Noodles Moo Manao Flavour,Cup,Thailand,4,,3.4984999999999995,0.0,3.3848167539267022,0
822,1758,Vit's,Duck Instant Noodles,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
823,1757,iMee,Instant Noodles Beef Flavour,Pack,Netherlands,3.25,,3.7004581151832467,1.0,2.4833333333333334,0
824,1756,A-Sha Dry Noodle,Veggie Noodle Carrot Noodle With Original Sauce,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
825,1755,Mama,Oriental Style Instant Noodles Hot & Spicy Flavour,Pack,Bangladesh,4,,3.7004581151832467,1.0,3.7142857142857144,1
826,1754,Paldo,King Bowl Super Spicy Pan Stirfried Noodle,Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1
827,1753,Thai Smile,Garlic Rice Noodle Soup Bowl,Bowl,USA,3.5,,3.6706860706860707,1.0,3.457043343653251,0
828,1752,Kuriki,Mayo Ramen,Pack,Japan,4.75,,3.7004581151832467,1.0,3.981605113636364,1
829,1751,Mom's Dry Noodle,Spicy & Sour Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
830,1750,Mi Sedaap,Instant Cup Mi Kuah Rasa Soto,Cup,Indonesia,5,,3.4984999999999995,0.0,4.067460317460317,1
831,1749,Yum Yum,Jumbo Instant Noodles Tom Yum Kung Creamy Flavour,Pack,Thailand,5,,3.7004581151832467,1.0,3.3848167539267022,0
832,1748,Azami,Chili Chicken Flavour Noodle Soup,Cup,Canada,3,,3.4984999999999995,0.0,2.2439024390243905,0
833,1747,Vit's,Curry Instant Noodles,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
834,1746,Marutai,Ramen Shoyu Taste,Bowl,Japan,4.25,,3.6706860706860707,1.0,3.981605113636364,1
835,1745,Unox,Good Noodles Kerrie,Pack,Netherlands,3.5,,3.7004581151832467,1.0,2.4833333333333334,0
836,1744,A-Sha Dry Noodle,Veggie Noodle Baby Grass Noodle With Toona Sauce,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
837,1743,Mama,Rangers Snack Noodles Shrimp Tom Yum Flavour,Pack,Myanmar,4.5,,3.7004581151832467,1.0,3.9464285714285716,1
838,1742,Aroi,Curry Me! Penang White Curry Stir-fry Noodle,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1
839,1741,Myojo,Udon Japanese Style Pre-Cooked Noodles With Soup Chicken Flavor,Bowl,USA,2.5,,3.6706860706860707,1.0,3.457043343653251,0
840,1740,Master Kong,Braised Beef Noodle,Pack,China,4.25,,3.7004581151832467,1.0,3.4218934911242602,0
841,1739,Nissin,Raoh Tanrei Koku Shio Ramen,Bowl,Japan,4.5,,3.6706860706860707,1.0,3.981605113636364,1
842,1738,Little Cook,Instant Noodles Shrimp Tom Yum Flavour,Cup,Thailand,4.25,,3.4984999999999995,0.0,3.3848167539267022,0
843,1737,Mi Sedaap,Instant Cup Mi Goreng,Cup,Indonesia,3.75,,3.4984999999999995,0.0,4.067460317460317,1
844,1736,Mamee,Monster Snek Mi Pedas,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
845,1735,Master Kong,Tomato Sauce Instant Noodle,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
846,1734,Koka,Laksa Singapura,Pack,Singapore,4.25,,3.7004581151832467,1.0,4.126146788990826,1
847,1733,Bonasia,Instant Noodles Beef Flavour,Pack,Germany,3.75,,3.7004581151832467,1.0,3.638888888888889,0
848,1732,Super,Seafood Flavour Noodles,Cup,Malaysia,3.25,,3.4984999999999995,0.0,4.154193548387097,1
849,1731,Mama,Instant Noodles Creamy Shrimp Tom Yum Flavour,Pack,Cambodia,5,,3.7004581151832467,1.0,4.2,1
850,1730,Wu-Mu,BBQ Pork Flavor Chow Mein,Pack,Taiwan,4.5,,3.7004581151832467,1.0,3.665401785714286,1
851,1729,Vedan,Zan Vegetarian Instant Noodle Series Shiitake Mushroom Flavour,Cup,Taiwan,2.75,,3.4984999999999995,0.0,3.665401785714286,1
852,1728,Yamadai,Tenobe Somen,Bowl,Japan,3.25,,3.6706860706860707,1.0,3.981605113636364,1
853,1727,Wei Lih,Jah Jan Men,Bowl,Taiwan,5,,3.6706860706860707,1.0,3.665401785714286,1
854,1726,Vina Acecook,Oh! Ricey Pho Ga,Bowl,Vietnam,3,,3.6706860706860707,1.0,3.187962962962963,0
855,1725,A-Sha Dry Noodle,Veggie Noodle Black Sesame Noodle,Pack,Taiwan,3.25,,3.7004581151832467,1.0,3.665401785714286,1
856,1724,Pirkka,Nuudeli Liha Nudlar Kott,Pack,Finland,3.5,,3.7004581151832467,1.0,3.5833333333333335,0
857,1723,Baixiang Noodles,Artificial Beef Instant Noodles With Soup Base,Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
858,1722,CarJEN,Otentiq Cheezy Curry Instant Noodles,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1
859,1721,Salam Mie,Mi Goreng Dengan Abon,Pack,Indonesia,4.25,,3.7004581151832467,1.0,4.067460317460317,1
860,1720,Mamee,Chef Lontong Flavour,Cup,Malaysia,5,,3.4984999999999995,0.0,4.154193548387097,1
861,1719,Wai Wai,Grilled Pork Flavour Instant Noodles,Bowl,Thailand,2.5,,3.6706860706860707,1.0,3.3848167539267022,0
862,1718,Vina Acecook,Hao Hao Sate Onion Flavour,Cup,Vietnam,2.5,,3.4984999999999995,0.0,3.187962962962963,0
863,1717,Lee Fah Mee,Sarawak White Laksa Instant Noodle,Pack,Sarawak,4,,3.7004581151832467,1.0,4.333333333333333,1
864,1716,Mama,Instant Noodles Egg Protein Noodles,Pack,Myanmar,3.5,,3.7004581151832467,1.0,3.9464285714285716,1
865,1715,Yum Yum,Instant Noodles Minced Pork Flavor,Pack,Thailand,3.75,,3.7004581151832467,1.0,3.3848167539267022,0
866,1714,Master Kong,Sichuan Hot Spicy Fish,Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
867,1713,CarJEN,Otentiq Cheezy Mushroom Instant Noodles,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
868,1712,Sakurai Foods,Organic Miso Ramen,Pack,Japan,4.5,,3.7004581151832467,1.0,3.981605113636364,1
869,1711,Hao Way,Vegetarian Penang Laksa,Pack,Malaysia,4,,3.7004581151832467,1.0,4.154193548387097,1
870,1710,Chering Chang,Instant Non-Fried Noodles Vegetable Curry Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
871,1709,Asia Gold,Instant Noodles With Shrimp Flavouring,Pack,Hungary,4,,3.7004581151832467,1.0,3.611111111111111,0
872,1708,The Kitchen Food,Sibu Instant Kampua Original,Pack,Sarawak,4,,3.7004581151832467,1.0,4.333333333333333,1
873,1707,Azami,Hot & Spicy Flavour Noodle Soup,Bowl,Canada,3.5,,3.6706860706860707,1.0,2.2439024390243905,0
874,1706,Maggi,Hot Cup Goreng Perencah Cili Fiesta,Cup,Malaysia,4.75,,3.4984999999999995,0.0,4.154193548387097,1
875,1705,Premiere,Gold Bihun Kari Heritage Instant Rice Vermicelli,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1
876,1704,Baixiang Noodles,Sour & Spicy Flavour,Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
877,1703,7 Select/Nissin,Super Tom Yum Shrimp,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
878,1702,Samyang Foods,Seafood Noodle,Cup,Japan,2.75,,3.4984999999999995,0.0,3.981605113636364,1
879,1701,Sakurai Foods,Organic Shoyu Ramen,Pack,Japan,4.25,,3.7004581151832467,1.0,3.981605113636364,1
880,1700,A-Sha Dry Noodle,Hakka Flat Noodle With Za Jiang Sauce,Pack,Taiwan,4,,3.7004581151832467,1.0,3.665401785714286,1
881,1699,Vit's,Mi goreng Pedas Chewy & springy,Pack,Malaysia,3.5,,3.7004581151832467,1.0,4.154193548387097,1
882,1698,Maruchan,Instant Lunch Chicken Tortilla Flavor Ramen Noodles With Vegetables,Cup,USA,4,,3.4984999999999995,0.0,3.457043343653251,0
883,1697,The Kitchen Food,Instant Kampua Dark Soy Sauce,Pack,Sarawak,5,,3.7004581151832467,1.0,4.333333333333333,1
884,1696,Mama,Cup Yentafo Tom Yum Mohfai,Cup,Thailand,5,,3.4984999999999995,0.0,3.3848167539267022,0
885,1695,Mama,Cup Shrimp Creamy Tom Yum,Cup,Thailand,5,,3.4984999999999995,0.0,3.3848167539267022,0
886,1694,Mama,Instant Rice Vermicelli Bihun Goreng Original Flavour,Pack,Thailand,4.75,,3.7004581151832467,1.0,3.3848167539267022,0
887,1693,Mama,Instant Noodles coconut Milk Flavour,Cup,Myanmar,5,,3.4984999999999995,0.0,3.9464285714285716,1
888,1692,Mama,Oriental Style Instant Noodles Chicken Flavour,Pack,Bangladesh,3.25,,3.7004581151832467,1.0,3.7142857142857144,1
889,1691,Mama,Instant Cup Noodles Minced Prok Flavor,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
890,1690,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Bowl,China,4,,3.6706860706860707,1.0,3.4218934911242602,0
891,1689,Wugudaochang,Tomato Beef Brisket Flavor Purple Potato Noodle,Pack,China,5,2016 #7,3.7004581151832467,1.0,3.4218934911242602,0
892,1688,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,,3.6706860706860707,1.0,3.4218934911242602,0
893,1687,Wugudaochang,Chef's Grains Millet Noodle,Pack,China,3.75,,3.7004581151832467,1.0,3.4218934911242602,0
894,1686,Wugudaochang,Chef's Grains Buckwheat Noodle,Pack,China,3.5,,3.7004581151832467,1.0,3.4218934911242602,0
895,1685,Wugudaochang,Chef's Grains Pea Noodle,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
896,1684,Wugudaochang,Sichuan Pepper & Chicken Flavor Noodle,Bowl,China,4.5,,3.6706860706860707,1.0,3.4218934911242602,0
897,1683,Wugudaochang,Sour Soup & Minced Meat Flavor Chef's Grain Naked Oat Noodles,Pack,China,5,,3.7004581151832467,1.0,3.4218934911242602,0
898,1682,Wugudaochang,Sour Bamboo Shoot & Beef If Hot Pot Flavor Noodles,Pack,China,4,,3.7004581151832467,1.0,3.4218934911242602,0
899,1681,Wugudaochang,Sea Tangle & Sparerins Flavor Noodles,Bowl,China,3.75,,3.6706860706860707,1.0,3.4218934911242602,0
900,1680,Aroi,Curry Me! Penang White Curry Soup Noodle,Pack,Malaysia,4.5,,3.7004581151832467,1.0,4.154193548387097,1
901,1679,Ten-In,Veggie World Vegetarian Braised Beef Instant Noodles,Bowl,Taiwan,3.5,,3.6706860706860707,1.0,3.665401785714286,1
902,1678,Nongshim,Shin Black Spicy Po-Au-Feu Flavor (Mew Edition),Pack,USA,5,,3.7004581151832467,1.0,3.457043343653251,0
903,1677,Paldo,Raobokki Noodle (Export Version),Pack,South Korea,5,,3.7004581151832467,1.0,3.7905537459283383,1
904,1676,A1,Emporer Herbs Chicken Noodle,Pack,Malaysia,4.25,,3.7004581151832467,1.0,4.154193548387097,1
905,1675,Baixiang Noodles,Sauerkraut Flavor,Pack,China,4.5,,3.7004581151832467,1.0,3.4218934911242602,0
906,1674,Emart,Dare You! Habanero Ramen (New Edition),Cup,South Korea,3.5,,3.4984999999999995,0.0,3.7905537459283383,1
907,1673,Lishan Food Manufacturing,Black Cock Brand Vegetarian Chicken Noodle,Pack,Taiwan,3.5,,3.7004581151832467,1.0,3.665401785714286,1
908,1672,Azami,Chili Seafood Flavor Noodle Soup,Cup,Canada,3.25,,3.4984999999999995,0.0,2.2439024390243905,0
909,1671,Ah Lai,Penang Favourite White Curry Rice Vermicelli,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
910,1670,Tropicana Slim,Less Fat Noodles Grilled Chicken,Pack,Indonesia,3.75,,3.7004581151832467,1.0,4.067460317460317,1
911,1669,A-One,Mi Ly Instant Noodles Mi Chay Vegetarian Flavor,Cup,Vietnam,1.25,,3.4984999999999995,0.0,3.187962962962963,0
912,1668,Mama,Cup Rice Vermicelli With Clear Soup,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
913,1667,Deshome,Aloe Thin Noodles With Camelia Oil Vegetable Sauce Flavor,Pack,Taiwan,5,,3.7004581151832467,1.0,3.665401785714286,1
914,1666,Vifon,Curry Instant Noodle With Chicken,Cup,Vietnam,3,,3.4984999999999995,0.0,3.187962962962963,0
915,1665,Paldo Vina,Koreno Premium Mushroom Flavor,Pack,Vietnam,1.5,,3.7004581151832467,1.0,3.187962962962963,0
916,1664,Mamee,Oriental Noodles Prawn Flavor,Pack,Malaysia,2,,3.7004581151832467,1.0,4.154193548387097,1
917,1663,Vina Acecook,King Chef Authentic Kimchi Flavour,Pack,Vietnam,4,,3.7004581151832467,1.0,3.187962962962963,0
918,1662,Mama,Non-Fried Instant Noodles Ramen Tonkotsu Flavor,Pack,Thailand,5,,3.7004581151832467,1.0,3.3848167539267022,0
919,1661,Chencun,Senior Food Rice Noodle Fragrant Peppery Beef,Cup,China,3.75,,3.4984999999999995,0.0,3.4218934911242602,0
920,1660,Sau Tao,Ho Fan Wonton Soup Flavored,Pack,Hong Kong,3,,3.7004581151832467,1.0,3.8018248175182485,1
921,1659,United,Xi Gon Satay Onion Flavor,Pack,Vietnam,2.75,,3.7004581151832467,1.0,3.187962962962963,0
922,1658,ChoripDong,Hurricane Rice Cake (Topokki),Bowl,South Korea,5,,3.6706860706860707,1.0,3.7905537459283383,1
923,1657,Shan,Shoop Instant Noodles Bombay Biryani Flavour,Pack,Pakistan,2.75,,3.7004581151832467,1.0,3.0,0
924,1656,Mama,JokCup Instant Porridge Soup Seafood Flavour,Cup,Thailand,3.5,,3.4984999999999995,0.0,3.3848167539267022,0
925,1655,Baijia,Artificial Pickled Vegetable Beef Flavor,Pack,China,3,,3.7004581151832467,1.0,3.4218934911242602,0
926,1654,MyOri,Malaysia Penang White Curry Noodle Super Spicy,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
927,1653,MyOri,Malaysia Penang Green Curry Rice Vermicelli,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
928,1652,MyOri,Malaysia Penang White Curry Noodle Original,Pack,Malaysia,5,,3.7004581151832467,1.0,4.154193548387097,1
929,1651,Ruski,Chicken Flavour Instant Noodles,Pack,Malaysia,3.75,,3.7004581151832467,1.0,4.154193548387097,1
930,1650,Ottogi,Sesame Flavor Ramen Korean Style Instant Noodle,Pack,South Korea,4.25,,3.7004581151832467,1.0,3.7905537459283383,1
931,1649,Master Kong,Seafood Flavour Instant Cooking Noodles,Pack,China,4.25,,3.7004581151832467,1.0,3.4218934911242602,0
932,1648,Wei Lih,Instant Noodles With Onion Flavour,Pack,Taiwan,4.25,,3.7004581151832467,1.0,3.665401785714286,1
933,1647,No Name,Shrimp Flavour Oriental Noodles And Soup Mix,Cup,Canada,2.75,,3.4984999999999995,0.0,2.2439024390243905,0
934,1646,New Way,Spaghetti Instant Noodles,Tray,Vietnam,4,,3.545138888888889,0.0,3.187962962962963,0
